global_iso_id,molec_id,local_iso_id,nu,sw,a,elower,gp,gp,gpp,nu-err,sw-err,nu-ref,sw-ref
   37, 7,2, 7801.165614, 4.966E-30, 5.230E-05,  952.8950,   51,   51,   53,5,6,1179, 855
   36, 7,1, 7801.409451, 1.791E-29, 1.220E-04, 2097.0889,   39,   39,   39,4,6,1179, 855
   36, 7,1, 7801.484089, 3.221E-30, 3.471E-05, 2211.5201,   43,   43,   41,4,6,1179, 855
   36, 7,1, 7801.819592, 2.509E-30, 2.699E-05, 2211.1846,   43,   43,   45,4,6,1179, 855
   38, 7,3, 7801.999918, 1.092E-30, 5.009E-05,  906.8353,  294,  294,  306,5,6,1179, 851
   36, 7,1, 7802.912189, 1.065E-29, 4.419E-05, 1572.4545,    5,    5,    5,4,6,1179, 855
   37, 7,2, 7802.955023, 5.569E-30, 5.817E-05,  951.1056,   51,   51,   51,5,6,1179, 855
   36, 7,1, 7802.988222, 2.675E-29, 1.219E-04, 1992.1165,   35,   35,   35,4,6,1179, 855
   36, 7,1, 7803.255471, 5.206E-30, 3.516E-05, 2095.2429,   39,   39,   37,4,6,1179, 855
   36, 7,1, 7803.554237, 3.951E-30, 2.665E-05, 2094.9441,   39,   39,   41,4,6,1179, 855
   37, 7,2, 7803.556599, 2.570E-29, 2.424E-05,  325.5610,   27,   27,   29,5,6,1179, 855
   38, 7,3, 7803.792986, 1.229E-30, 5.591E-05,  905.0422,  294,  294,  294,5,6,1179, 851
   36, 7,1, 7804.393723, 3.729E-29, 1.218E-04, 1898.4477,   31,   31,   31,4,6,1179, 855
   37, 7,2, 7804.798262, 6.690E-30, 5.215E-05,  882.5901,   49,   49,   51,5,6,1179, 855
   36, 7,1, 7804.852977, 7.905E-30, 3.573E-05, 1990.2517,   35,   35,   33,4,6,1179, 855
   36, 7,1, 7805.114346, 5.811E-30, 2.623E-05, 1989.9904,   35,   35,   37,4,6,1179, 855
   36, 7,1, 7805.626846, 4.835E-29, 1.215E-04, 1816.0979,   27,   27,   27,4,6,1179, 855
   38, 7,3, 7805.695190, 1.463E-30, 4.995E-05,  837.3536,  282,  282,  294,5,6,1179, 851
   36, 7,1, 7806.277771, 1.125E-29, 3.642E-05, 1896.5637,   31,   31,   29,4,6,1179, 855
   36, 7,1, 7806.421894, 4.834E-27, 5.052E-05,  793.2087,   45,   45,   47,5,6,1483,1484
   36, 7,1, 7806.421894, 4.868E-32, 5.088E-10,  793.2087,   45,   45,   47,5,6,1483,1484
   36, 7,1, 7806.500820, 7.948E-30, 2.570E-05, 1896.3406,   31,   31,   33,4,6,1179, 855
   37, 7,2, 7806.595982, 7.536E-30, 5.826E-05,  880.7923,   49,   49,   49,5,6,1179, 855
   36, 7,1, 7806.688374, 5.793E-29, 1.211E-04, 1745.0806,   23,   23,   23,4,6,1179, 855
   38, 7,3, 7806.743281, 5.050E-30, 2.297E-05,  292.7225,  150,  150,  162,5,6,1179, 851
   38, 7,3, 7807.496860, 1.654E-30, 5.601E-05,  835.5520,  282,  282,  282,5,6,1179, 851
   36, 7,1, 7807.531007, 1.500E-29, 3.737E-05, 1814.1937,   27,   27,   25,4,6,1179, 855
   36, 7,1, 7807.578979, 6.350E-29, 1.202E-04, 1685.4073,   19,   19,   19,4,6,1179, 855
   36, 7,1, 7807.714393, 1.005E-29, 2.502E-05, 1814.0104,   27,   27,   29,4,6,1179, 855
   36, 7,1, 7807.993901, 2.256E-31, 3.500E-10,  262.5827,   23,   23,   27,5,4,1483,1484
   36, 7,1, 7808.227478, 3.563E-29, 3.693E-07,  791.4032,   45,   45,   45,5,4,1483,1484
   36, 7,1, 7808.227478, 5.562E-27, 5.765E-05,  791.4032,   45,   45,   45,5,6,1483,1484
   36, 7,1, 7808.299224, 6.254E-29, 1.186E-04, 1637.0878,   15,   15,   15,4,6,1179, 855
   37, 7,2, 7808.394361, 8.878E-30, 5.199E-05,  814.9672,   47,   47,   49,5,6,1179, 855
   36, 7,1, 7808.597535, 4.493E-30, 4.649E-08,  791.0331,   45,   45,   49,5,4,1483,1484
   36, 7,1, 7808.613930, 1.865E-29, 3.863E-05, 1743.1550,   23,   23,   21,4,6,1179, 855
   36, 7,1, 7808.755583, 1.165E-29, 2.411E-05, 1743.0133,   23,   23,   25,4,6,1179, 855
   36, 7,1, 7808.849565, 5.313E-29, 1.148E-04, 1600.1301,   11,   11,   11,4,6,1179, 855
   36, 7,1, 7809.230349, 3.419E-29, 1.025E-04, 1574.5401,    7,    7,    7,4,6,1179, 855
   38, 7,3, 7809.352946, 1.928E-30, 4.976E-05,  770.6298,  270,  270,  282,5,6,1179, 851
   37, 7,2, 7809.465698, 2.860E-29, 2.394E-05,  284.8744,   25,   25,   27,5,6,1179, 855
   36, 7,1, 7809.528108, 2.158E-29, 4.049E-05, 1683.4581,   19,   19,   17,4,6,1179, 855
   36, 7,1, 7809.624602, 1.220E-29, 2.288E-05, 1683.3616,   19,   19,   21,4,6,1179, 855
   36, 7,1, 7809.894156, 1.489E-26, 2.290E-05,  260.6824,   23,   23,   25,5,6,1483,1484
   36, 7,1, 7809.894156, 2.071E-28, 3.185E-07,  260.6824,   23,   23,   25,5,4,1483,1484
   37, 7,2, 7810.200431, 1.005E-29, 5.836E-05,  813.1611,   47,   47,   47,5,6,1179, 855
   36, 7,1, 7810.276109, 2.314E-29, 4.348E-05, 1635.1109,   15,   15,   13,4,6,1179, 855
   36, 7,1, 7810.321117, 1.120E-29, 2.104E-05, 1635.0659,   15,   15,   17,4,6,1179, 855
   36, 7,1, 7810.843576, 8.445E-30, 1.808E-05, 1598.1361,   11,   11,   13,4,6,1179, 855
   36, 7,1, 7810.863988, 2.292E-29, 4.907E-05, 1598.1157,   11,   11,    9,4,6,1179, 855
   38, 7,3, 7811.163266, 2.191E-30, 5.608E-05,  768.8195,  270,  270,  270,5,6,1179, 851
   36, 7,1, 7811.186732, 4.242E-30, 1.261E-05, 1572.5838,    7,    7,    9,4,6,1179, 855
   36, 7,1, 7811.315981, 2.133E-29, 6.336E-05, 1572.4545,    7,    7,    5,4,6,1179, 855
   37, 7,2, 7811.953944, 1.160E-29, 5.179E-05,  750.0289,   45,   45,   47,5,6,1179, 855
   38, 7,3, 7812.779491, 5.522E-30, 2.262E-05,  253.6934,  138,  138,  150,5,6,1179, 851
   38, 7,3, 7812.973216, 2.502E-30, 4.956E-05,  706.6664,  258,  258,  270,5,6,1179, 851
   37, 7,2, 7813.768408, 1.320E-29, 5.844E-05,  748.2144,   45,   45,   45,5,6,1179, 855
   36, 7,1, 7813.843413, 8.139E-27, 4.998E-05,  664.2595,   41,   41,   43,5,6,1483,1484
   36, 7,1, 7813.843413, 8.400E-32, 5.158E-10,  664.2595,   41,   41,   43,5,6,1483,1484
   36, 7,1, 7814.558955, 2.900E-29, 4.155E-08,  128.4920,   13,   13,   17,5,4,1483,1484
   38, 7,3, 7814.792239, 2.859E-30, 5.616E-05,  704.8474,  258,  258,  258,5,6,1179, 851
   36, 7,1, 7815.044552, 3.771E-29, 1.480E-04, 1560.3221,    5,    5,    3,4,6,1179, 855
   37, 7,2, 7815.339941, 3.112E-29, 2.358E-05,  246.8923,   23,   23,   25,5,6,1179, 855
   37, 7,2, 7815.477040, 1.493E-29, 5.159E-05,  687.7777,   43,   43,   45,5,6,1179, 855
   36, 7,1, 7815.667048, 6.063E-29, 3.692E-07,  662.4359,   41,   41,   41,5,4,1483,1484
   36, 7,1, 7815.667048, 9.471E-27, 5.767E-05,  662.4359,   41,   41,   41,5,6,1483,1484
   36, 7,1, 7816.000869, 7.568E-30, 4.601E-08,  662.1021,   41,   41,   45,5,4,1483,1484
   38, 7,3, 7816.556023, 3.195E-30, 4.935E-05,  645.4660,  246,  246,  258,5,6,1179, 851
   36, 7,1, 7816.929668, 9.723E-30, 3.782E-05, 1558.4370,    5,    5,    5,4,6,1179, 855
   37, 7,2, 7817.299949, 1.708E-29, 5.852E-05,  685.9548,   43,   43,   43,5,6,1179, 855
   38, 7,3, 7818.383811, 3.672E-30, 5.624E-05,  643.6382,  246,  246,  246,5,6,1179, 851
   38, 7,3, 7818.779856, 5.891E-30, 2.219E-05,  217.4447,  126,  126,  138,5,6,1179, 851
   37, 7,2, 7818.963671, 1.891E-29, 5.135E-05,  628.2160,   41,   41,   43,5,6,1179, 855
   38, 7,3, 7820.101385, 4.012E-30, 4.908E-05,  587.0309,  234,  234,  246,5,6,1179, 851
   36, 7,1, 7820.300109, 2.134E-31, 2.836E-10,  190.7748,   19,   19,   23,5,4,1483,1484
   36, 7,1, 7820.434833, 4.402E-29, 1.030E-04, 1574.5401,    9,    9,    7,4,6,1179, 855
   37, 7,2, 7820.795081, 2.176E-29, 5.859E-05,  626.3846,   41,   41,   41,5,6,1179, 855
   36, 7,1, 7821.110645, 1.281E-26, 4.932E-05,  546.7042,   37,   37,   39,5,6,1483,1484
   36, 7,1, 7821.110645, 1.361E-31, 5.240E-10,  546.7042,   37,   37,   39,5,6,1483,1484
   37, 7,2, 7821.179247, 3.305E-29, 2.314E-05,  211.6163,   21,   21,   23,5,6,1179, 855
   38, 7,3, 7821.938007, 4.643E-30, 5.632E-05,  585.1943,  234,  234,  234,5,6,1179, 851
   36, 7,1, 7822.221855, 1.662E-26, 2.189E-05,  188.8531,   19,   19,   21,5,6,1483,1484
   36, 7,1, 7822.221855, 2.219E-28, 2.923E-07,  188.8531,   19,   19,   21,5,4,1483,1484
   36, 7,1, 7822.391215, 2.294E-29, 5.318E-05, 1572.5838,    9,    9,    9,4,6,1179, 855
   37, 7,2, 7822.413852, 2.357E-29, 5.108E-05,  571.3460,   39,   39,   41,5,6,1179, 855
   36, 7,1, 7822.952632, 1.511E-26, 5.768E-05,  544.8622,   37,   37,   37,5,6,1483,1484
   36, 7,1, 7822.952632, 9.666E-29, 3.690E-07,  544.8622,   37,   37,   37,5,4,1483,1484
   36, 7,1, 7823.249717, 1.191E-29, 4.540E-08,  544.5651,   37,   37,   41,5,4,1483,1484
   38, 7,3, 7823.609313, 4.955E-30, 4.879E-05,  531.3635,  222,  222,  234,5,6,1179, 851
   37, 7,2, 7824.253830, 2.731E-29, 5.869E-05,  569.5061,   39,   39,   39,5,6,1179, 855
   38, 7,3, 7824.744308, 6.115E-30, 2.167E-05,  183.9777,  114,  114,  126,5,6,1179, 851
   36, 7,1, 7825.333460, 1.947E-29, 5.422E-05, 1558.4370,    7,    7,    5,4,6,1179, 855
   38, 7,3, 7825.454850, 5.776E-30, 5.639E-05,  529.5180,  222,  222,  222,5,6,1179, 851
   36, 7,1, 7825.653832, 4.840E-29, 8.889E-05, 1600.1301,   13,   13,   11,4,6,1179, 855
   37, 7,2, 7825.827595, 2.890E-29, 5.078E-05,  517.1700,   37,   37,   39,5,6,1179, 855
   37, 7,2, 7826.983549, 3.416E-29, 2.260E-05,  179.0475,   19,   19,   21,5,6,1179, 855
   38, 7,3, 7827.079810, 6.015E-30, 4.846E-05,  478.4660,  210,  210,  222,5,6,1179, 851
   36, 7,1, 7827.647844, 3.143E-29, 5.719E-05, 1598.1361,   13,   13,   13,4,6,1179, 855
   37, 7,2, 7827.676215, 3.373E-29, 5.876E-05,  515.3214,   37,   37,   37,5,6,1179, 855
   36, 7,1, 7828.223657, 1.880E-26, 4.853E-05,  440.5618,   33,   33,   35,5,6,1483,1484
   36, 7,1, 7828.223657, 2.066E-31, 5.333E-10,  440.5618,   33,   33,   35,5,6,1483,1484
   38, 7,3, 7828.934357, 7.069E-30, 5.646E-05,  476.6115,  210,  210,  210,5,6,1179, 851
   37, 7,2, 7829.204904, 3.484E-29, 5.043E-05,  465.6900,   35,   35,   37,5,6,1179, 855
   36, 7,1, 7830.084405, 1.441E-28, 3.688E-07,  438.7010,   33,   33,   33,5,4,1483,1484
   36, 7,1, 7830.084405, 2.254E-26, 5.769E-05,  438.7010,   33,   33,   33,5,6,1483,1484
   36, 7,1, 7830.344074, 1.748E-29, 4.469E-08,  438.4414,   33,   33,   37,5,4,1483,1484
   38, 7,3, 7830.512877, 7.174E-30, 4.808E-05,  428.3404,  198,  198,  210,5,6,1179, 851
   38, 7,3, 7830.672811, 6.152E-30, 2.102E-05,  153.2936,  102,  102,  114,5,6,1179, 851
   36, 7,1, 7830.700326, 4.878E-29, 8.209E-05, 1637.0878,   17,   17,   15,4,6,1179, 855
   37, 7,2, 7831.062255, 4.099E-29, 5.882E-05,  463.8327,   35,   35,   35,5,6,1179, 855
   36, 7,1, 7832.215625, 5.023E-32, 1.210E-04, 3494.3409,   99,   99,   99,5,5,1483,1484
   36, 7,1, 7832.258486, 1.997E-29, 3.273E-08,   79.6070,    9,    9,   13,5,4,1483,1484
   38, 7,3, 7832.376545, 8.508E-30, 5.654E-05,  426.4768,  198,  198,  198,5,6,1179, 851
   36, 7,1, 7832.456226, 1.433E-31, 1.804E-10,  130.4375,   15,   15,   19,5,4,1483,1484
   37, 7,2, 7832.545777, 4.128E-29, 5.004E-05,  416.9080,   33,   33,   35,5,6,1179, 855
   36, 7,1, 7832.722219, 3.535E-29, 5.894E-05, 1635.0659,   17,   17,   17,4,6,1179, 855
   37, 7,2, 7832.752810, 3.423E-29, 2.192E-05,  149.1871,   17,   17,   19,5,6,1179, 855
   36, 7,1, 7833.797512, 1.326E-32, 3.170E-05, 3492.7590,   99,   99,   97,5,5,1483,1484
   38, 7,3, 7833.908505, 8.399E-30, 4.765E-05,  380.9887,  186,  186,  198,5,6,1179, 851
   36, 7,1, 7834.401701, 1.631E-26, 2.035E-05,  128.4920,   15,   15,   17,5,6,1483,1484
   36, 7,1, 7834.401701, 2.107E-28, 2.629E-07,  128.4920,   15,   15,   17,5,4,1483,1484
   37, 7,2, 7834.411962, 4.902E-29, 5.891E-05,  415.0418,   33,   33,   33,5,6,1179, 855
   36, 7,1, 7834.621608, 1.157E-32, 2.755E-05, 3491.9349,   99,   99,  101,5,7,1483,1484
   36, 7,1, 7835.182411, 2.559E-26, 4.752E-05,  345.8495,   29,   29,   31,5,6,1483,1484
   36, 7,1, 7835.182411, 2.933E-31, 5.447E-10,  345.8495,   29,   29,   31,5,6,1483,1484
   36, 7,1, 7835.572984, 4.528E-29, 7.812E-05, 1685.4073,   21,   21,   19,4,6,1179, 855
   38, 7,3, 7835.781426, 1.006E-29, 5.658E-05,  379.1158,  186,  186,  186,5,6,1179, 851
   37, 7,2, 7835.850207, 4.803E-29, 4.958E-05,  370.8258,   31,   31,   33,5,6,1179, 855
   36, 7,1, 7836.310708, 1.820E-31, 1.204E-04, 3219.8506,   95,   95,   95,5,5,1483,1484
   36, 7,1, 7836.395898, 2.383E-29, 4.536E-05, 1572.5838,   11,   11,    9,4,6,1179, 855
   38, 7,3, 7836.565376, 5.964E-30, 2.020E-05,  125.3935,   90,   90,  102,5,6,1179, 851
   36, 7,1, 7837.062492, 2.000E-28, 3.682E-07,  343.9694,   29,   29,   29,5,4,1483,1484
   36, 7,1, 7837.062492, 3.132E-26, 5.766E-05,  343.9694,   29,   29,   29,5,6,1483,1484
   38, 7,3, 7837.266681, 9.647E-30, 4.715E-05,  336.4128,  174,  174,  186,5,6,1179, 851
   36, 7,1, 7837.283798, 2.376E-29, 4.370E-08,  343.7481,   29,   29,   33,5,4,1483,1484
   36, 7,1, 7837.618607, 3.505E-29, 5.990E-05, 1683.3616,   21,   21,   21,4,6,1179, 855
   37, 7,2, 7837.725350, 5.763E-29, 5.898E-05,  368.9507,   31,   31,   31,5,6,1179, 855
   36, 7,1, 7837.909460, 4.832E-32, 3.173E-05, 3218.2518,   95,   95,   93,5,5,1483,1484
   37, 7,2, 7838.487040, 3.307E-29, 2.107E-05,  122.0360,   15,   15,   17,5,6,1179, 855
   36, 7,1, 7838.699074, 4.191E-32, 2.742E-05, 3217.4622,   95,   95,   97,5,7,1483,1484
   37, 7,2, 7839.118181, 5.485E-29, 4.906E-05,  327.4452,   29,   29,   31,5,6,1179, 855
   38, 7,3, 7839.149014, 1.169E-29, 5.664E-05,  334.5305,  174,  174,  174,5,6,1179, 851
   36, 7,1, 7840.217319, 6.241E-31, 1.199E-04, 2956.3373,   91,   91,   91,5,5,1483,1484
   36, 7,1, 7840.270366, 3.895E-29, 7.553E-05, 1745.0806,   25,   25,   23,4,6,1179, 855
   38, 7,3, 7840.587385, 1.086E-29, 4.656E-05,  294.6144,  162,  162,  174,5,6,1179, 851
   37, 7,2, 7841.002431, 6.658E-29, 5.903E-05,  325.5610,   29,   29,   29,5,6,1179, 855
   36, 7,1, 7841.832968, 1.666E-31, 3.176E-05, 2954.7217,   91,   91,   89,5,5,1483,1484
   36, 7,1, 7841.986767, 3.210E-26, 4.621E-05,  262.5827,   25,   25,   27,5,6,1483,1484
   36, 7,1, 7841.986767, 3.879E-31, 5.584E-10,  262.5827,   25,   25,   27,5,6,1483,1484
   36, 7,1, 7842.337575, 3.151E-29, 6.052E-05, 1743.0133,   25,   25,   25,4,6,1179, 855
   37, 7,2, 7842.349680, 6.141E-29, 4.845E-05,  286.7679,   27,   27,   29,5,6,1179, 855
   38, 7,3, 7842.422107, 5.523E-30, 1.913E-05,  100.2782,   78,   78,   90,5,6,1179, 851
   38, 7,3, 7842.479323, 1.334E-29, 5.670E-05,  292.7225,  162,  162,  162,5,6,1179, 851
   36, 7,1, 7842.588071, 1.436E-31, 2.728E-05, 2953.9666,   91,   91,   93,5,7,1483,1484
   38, 7,3, 7843.870591, 1.197E-29, 4.589E-05,  255.5952,  150,  150,  162,5,6,1179, 851
   36, 7,1, 7843.887022, 2.575E-28, 3.675E-07,  260.6824,   25,   25,   25,5,4,1483,1484
   36, 7,1, 7843.887022, 4.036E-26, 5.760E-05,  260.6824,   25,   25,   25,5,6,1483,1484
   36, 7,1, 7843.938017, 2.025E-30, 1.193E-04, 2703.8443,   87,   87,   87,5,5,1483,1484
   36, 7,1, 7844.068581, 2.974E-29, 4.241E-08,  260.5009,   25,   25,   29,5,4,1483,1484
   37, 7,2, 7844.186332, 3.053E-29, 1.996E-05,   97.5950,   13,   13,   15,5,6,1179, 855
   37, 7,2, 7844.243217, 7.555E-29, 5.909E-05,  284.8744,   27,   27,   27,5,6,1179, 855
   36, 7,1, 7844.460820, 1.819E-31, 2.471E-10,   81.5805,   11,   11,   15,5,4,1483,1484
   36, 7,1, 7844.790926, 3.119E-29, 7.372E-05, 1816.0979,   29,   29,   27,4,6,1179, 855
   37, 7,2, 7845.544680, 6.733E-29, 4.774E-05,  248.7954,   25,   25,   27,5,6,1179, 855
   36, 7,1, 7845.570598, 5.438E-31, 3.181E-05, 2702.2118,   87,   87,   85,5,5,1483,1484
   38, 7,3, 7845.772373, 1.493E-29, 5.674E-05,  253.6934,  150,  150,  150,5,6,1179, 851
   36, 7,1, 7846.291157, 4.657E-31, 2.715E-05, 2701.4912,   87,   87,   89,5,7,1483,1484
   36, 7,1, 7846.434325, 1.321E-26, 1.778E-05,   79.6070,   11,   11,   13,5,6,1483,1484
   36, 7,1, 7846.434325, 1.681E-28, 2.263E-07,   79.6070,   11,   11,   13,5,4,1483,1484
   36, 7,1, 7846.878472, 2.604E-29, 6.096E-05, 1814.0104,   29,   29,   29,4,6,1179, 855
   38, 7,3, 7847.116267, 1.289E-29, 4.508E-05,  219.3566,  138,  138,  150,5,6,1179, 851
   36, 7,1, 7847.250958, 2.618E-29, 4.149E-05, 1598.1361,   15,   15,   13,4,6,1179, 855
   37, 7,2, 7847.447727, 8.413E-29, 5.913E-05,  246.8923,   25,   25,   25,5,6,1179, 855
   36, 7,1, 7847.475231, 6.217E-30, 1.189E-04, 2462.4130,   83,   83,   83,5,5,1483,1484
   38, 7,3, 7848.243270, 4.811E-30, 1.770E-05,   77.9481,   66,   66,   78,5,6,1179, 851
   36, 7,1, 7848.636479, 3.667E-26, 4.441E-05,  190.7748,   21,   21,   23,5,6,1483,1484
   36, 7,1, 7848.636479, 4.754E-31, 5.757E-10,  190.7748,   21,   21,   23,5,6,1483,1484
   37, 7,2, 7848.703150, 7.218E-29, 4.690E-05,  213.5291,   23,   23,   25,5,6,1179, 855
   38, 7,3, 7849.028195, 1.637E-29, 5.675E-05,  217.4447,  138,  138,  138,5,6,1179, 851
   36, 7,1, 7849.124785, 1.318E-32, 2.501E-07, 2460.7635,   83,   83,   81,5,4,1483,1484
   36, 7,1, 7849.124785, 1.679E-30, 3.186E-05, 2460.7635,   83,   83,   81,5,5,1483,1484
   36, 7,1, 7849.133006, 2.333E-29, 7.239E-05, 1898.4477,   33,   33,   31,4,6,1179, 855
   36, 7,1, 7849.810756, 1.192E-32, 2.255E-07, 2460.0775,   83,   83,   85,5,4,1483,1484
   36, 7,1, 7849.810756, 1.428E-30, 2.701E-05, 2460.0775,   83,   83,   85,5,7,1483,1484
   36, 7,1, 7849.817471, 6.224E-30, 1.538E-08,   42.2001,    5,    5,    9,5,4,1483,1484
   37, 7,2, 7849.850932, 2.653E-29, 1.847E-05,   75.8648,   11,   11,   13,5,6,1179, 855
   38, 7,3, 7850.324374, 1.354E-29, 4.411E-05,  185.9002,  126,  126,  138,5,6,1179, 851
   36, 7,1, 7850.558225, 3.051E-28, 3.662E-07,  188.8531,   21,   21,   21,5,4,1483,1484
   36, 7,1, 7850.558225, 4.787E-26, 5.746E-05,  188.8531,   21,   21,   21,5,6,1483,1484
   37, 7,2, 7850.615989, 9.184E-29, 5.916E-05,  211.6163,   23,   23,   23,5,6,1179, 855
   36, 7,1, 7850.697911, 3.387E-29, 4.063E-08,  188.7134,   21,   21,   25,5,4,1483,1484
   36, 7,1, 7850.831268, 1.804E-29, 1.184E-04, 2232.0828,   79,   79,   79,5,5,1483,1484
   36, 7,1, 7851.240104, 1.995E-29, 6.130E-05, 1896.3406,   33,   33,   33,4,6,1179, 855
   37, 7,2, 7851.825054, 7.550E-29, 4.591E-05,  180.9705,   21,   21,   23,5,6,1179, 855
   38, 7,3, 7852.246836, 1.757E-29, 5.674E-05,  183.9777,  126,  126,  126,5,6,1179, 851
   36, 7,1, 7852.497839, 3.840E-32, 2.501E-07, 2230.4163,   79,   79,   77,5,4,1483,1484
   36, 7,1, 7852.497839, 4.899E-30, 3.191E-05, 2230.4163,   79,   79,   77,5,5,1483,1484
   36, 7,1, 7853.149170, 3.458E-32, 2.246E-07, 2229.7649,   79,   79,   81,5,4,1483,1484
   36, 7,1, 7853.149170, 4.137E-30, 2.686E-05, 2229.7649,   79,   79,   81,5,7,1483,1484
   36, 7,1, 7853.294841, 1.634E-29, 7.137E-05, 1992.1165,   37,   37,   35,4,6,1179, 855
   38, 7,3, 7853.494871, 1.384E-29, 4.297E-05,  155.2271,  114,  114,  126,5,6,1179, 851
   37, 7,2, 7853.748047, 9.815E-29, 5.915E-05,  179.0475,   21,   21,   21,5,6,1179, 855
   37, 7,2, 7853.960547, 6.182E-32, 1.178E-04, 2109.5560,   79,   79,   79,4,5,1179, 855
   36, 7,1, 7854.008309, 4.949E-29, 1.180E-04, 2012.8914,   75,   75,   75,5,5,1483,1484
   38, 7,3, 7854.029451, 3.834E-30, 1.570E-05,   58.4034,   54,   54,   66,5,6,1179, 851
   37, 7,2, 7854.910352, 7.685E-29, 4.470E-05,  151.1207,   19,   19,   21,5,6,1179, 855
   36, 7,1, 7855.131200, 3.741E-26, 4.181E-05,  130.4375,   17,   17,   19,5,6,1483,1484
   36, 7,1, 7855.131200, 5.347E-31, 5.975E-10,  130.4375,   17,   17,   19,5,6,1483,1484
   36, 7,1, 7855.420965, 1.424E-29, 6.159E-05, 1989.9904,   37,   37,   37,4,6,1179, 855
   38, 7,3, 7855.428373, 1.843E-29, 5.671E-05,  153.2936,  114,  114,  114,5,6,1179, 851
   37, 7,2, 7855.477007, 1.003E-31, 1.178E-04, 2004.6676,   77,   77,   77,5,5,1179, 855
   37, 7,2, 7855.481383, 2.110E-29, 1.639E-05,   56.8452,    9,    9,   11,5,6,1179, 855
   36, 7,1, 7855.691950, 1.057E-31, 2.501E-07, 2011.2078,   75,   75,   73,5,4,1483,1484
   36, 7,1, 7855.691950, 1.351E-29, 3.196E-05, 2011.2078,   75,   75,   73,5,5,1483,1484
   36, 7,1, 7856.308576, 1.133E-29, 2.673E-05, 2010.5912,   75,   75,   77,5,7,1483,1484
   36, 7,1, 7856.308576, 9.483E-32, 2.237E-07, 2010.5912,   75,   75,   77,5,4,1483,1484
   38, 7,3, 7856.627705, 1.370E-29, 4.154E-05,  127.3387,  102,  102,  114,5,6,1179, 851
   37, 7,2, 7856.843970, 1.025E-28, 5.910E-05,  149.1871,   19,   19,   19,5,6,1179, 855
   37, 7,2, 7856.951752, 1.607E-31, 1.179E-04, 1902.4181,   75,   75,   75,5,5,1179, 855
   36, 7,1, 7857.008416, 1.282E-28, 1.176E-04, 1804.8746,   71,   71,   71,5,5,1483,1484
   36, 7,1, 7857.076675, 3.285E-28, 3.638E-07,  128.4920,   17,   17,   17,5,4,1483,1484
   36, 7,1, 7857.076675, 5.161E-26, 5.716E-05,  128.4920,   17,   17,   17,5,6,1483,1484
   36, 7,1, 7857.170963, 3.435E-29, 3.803E-08,  128.3977,   17,   17,   21,5,4,1483,1484
   36, 7,1, 7857.274554, 1.074E-29, 7.059E-05, 2097.0889,   41,   41,   39,4,6,1179, 855
   36, 7,1, 7857.920326, 2.623E-29, 3.938E-05, 1635.0659,   19,   19,   17,4,6,1179, 855
   37, 7,2, 7857.958995, 7.581E-29, 4.323E-05,  123.9809,   17,   17,   19,5,6,1179, 855
   36, 7,1, 7858.323954, 7.220E-27, 1.277E-05,   42.2001,    7,    7,    9,5,6,1483,1484
   36, 7,1, 7858.323954, 9.506E-29, 1.681E-07,   42.2001,    7,    7,    9,5,4,1483,1484
   37, 7,2, 7858.385008, 2.538E-31, 1.180E-04, 1802.8115,   73,   73,   73,5,5,1179, 855
   38, 7,3, 7858.474080, 5.787E-32, 1.134E-04, 1752.6762,  426,  426,  426,5,5,1179, 851
   38, 7,3, 7858.572935, 1.883E-29, 5.659E-05,  125.3935,  102,  102,  102,5,6,1179, 851
   36, 7,1, 7858.709186, 2.751E-31, 2.503E-07, 1803.1738,   71,   71,   69,5,4,1483,1484
   36, 7,1, 7858.709186, 3.522E-29, 3.204E-05, 1803.1738,   71,   71,   69,5,5,1483,1484
   36, 7,1, 7859.291027, 2.456E-31, 2.229E-07, 1802.5920,   71,   71,   73,5,4,1483,1484
   36, 7,1, 7859.291027, 2.928E-29, 2.657E-05, 1802.5920,   71,   71,   73,5,7,1483,1484
   36, 7,1, 7859.419339, 9.497E-30, 6.180E-05, 2094.9441,   41,   41,   41,4,6,1179, 855
   38, 7,3, 7859.722821, 1.307E-29, 3.979E-05,  102.2361,   90,   90,  102,5,6,1179, 851
   37, 7,2, 7859.776994, 3.955E-31, 1.180E-04, 1705.8516,   71,   71,   71,5,5,1179, 855
   38, 7,3, 7859.781918, 2.623E-30, 1.275E-05,   41.6435,   42,   42,   54,5,6,1179, 851
   36, 7,1, 7859.833530, 3.137E-28, 1.172E-04, 1608.0662,   67,   67,   67,5,5,1483,1484
   38, 7,3, 7859.864109, 9.008E-32, 1.135E-04, 1655.7848,  414,  414,  414,5,5,1179, 851
   37, 7,2, 7859.903880, 1.044E-28, 5.900E-05,  122.0360,   17,   17,   17,5,6,1179, 855
   37, 7,2, 7860.092780, 6.903E-32, 3.183E-05, 1801.1038,   73,   73,   71,5,5,1179, 855
   37, 7,2, 7860.659884, 5.959E-32, 2.741E-05, 1800.5366,   73,   73,   75,5,5,1179, 855
   37, 7,2, 7860.970930, 7.205E-29, 4.138E-05,   99.5521,   15,   15,   17,5,6,1179, 855
   36, 7,1, 7861.070155, 6.634E-30, 6.997E-05, 2213.3478,   45,   45,   43,4,6,1179, 855
   37, 7,2, 7861.078865, 1.441E-29, 1.331E-05,   40.5358,    7,    7,    9,5,6,1179, 855
